ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSTID,ABSKID,ABSEID,ABSDID,DAYWPED,PEDSTEP8,WKNDFLAG,DAYORPED,MET10DY,METT1DY,PEDTIME,PEDOFFDY,PEDOFFDM,LEVEL9,ABSHID,ABSLFID
1,0,0,0,0,0,0,0,6,0,2,8399,1,6,2,0,820,1,20,9,INP13B1000987,0
1,0,0,0,0,0,0,0,7,0,3,14246,1,7,1,0,740,1,40,9,INP13B1000987,0
1,0,0,0,0,0,0,0,8,0,4,6470,1,8,2,0,660,1,120,9,INP13B1000987,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000987,0
1,0,0,0,0,0,0,0,1,0,4,5003,1,1,2,0,510,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,2,0,5,5515,1,2,2,0,480,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,3,0,6,2130,1,3,2,0,510,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,4,0,7,4692,2,4,2,0,570,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,5,0,1,4416,2,5,2,0,510,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,6,0,2,3878,1,6,2,0,480,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,7,0,3,5019,1,7,2,0,570,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,8,0,4,4887,1,8,2,0,540,2,0,9,INP13B1000681,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000456,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001271,0
1,0,0,0,0,0,0,0,1,0,5,4949,1,1,2,0,880,1,60,9,INP13B1002181,0
1,0,0,0,0,0,0,0,2,0,6,1673,1,2,2,0,780,1,60,9,INP13B1002181,0
1,0,0,0,0,0,0,0,3,0,7,1290,2,3,2,0,780,1,60,9,INP13B1002181,0
1,0,0,0,0,0,0,0,4,0,1,1507,2,4,2,0,750,1,60,9,INP13B1002181,0
1,0,0,0,0,0,0,0,5,0,2,8741,1,5,2,0,810,1,60,9,INP13B1002181,0
1,0,0,0,0,0,0,0,6,0,3,10525,1,6,1,0,795,1,90,9,INP13B1002181,0
1,0,0,0,0,0,0,0,7,0,4,4359,1,7,2,0,810,1,60,9,INP13B1002181,0
1,0,0,0,0,0,0,0,8,0,5,9268,1,8,2,0,465,2,0,9,INP13B1002181,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001958,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000999,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000999,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002823,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002823,0
1,0,0,0,0,0,0,0,1,0,7,10787,2,1,1,0,720,2,0,9,INP13B1000520,0
1,0,0,0,0,0,0,0,2,0,1,8262,2,2,2,0,780,2,0,9,INP13B1000520,0
1,0,0,0,0,0,0,0,3,0,2,1899,1,3,2,0,720,2,0,9,INP13B1000520,0
1,0,0,0,0,0,0,0,4,0,3,2016,1,4,2,0,720,2,0,9,INP13B1000520,0
1,0,0,0,0,0,0,0,5,0,4,6191,1,5,2,0,660,2,0,9,INP13B1000520,0
1,0,0,0,0,0,0,0,6,0,5,8291,1,6,2,0,720,2,0,9,INP13B1000520,0
1,0,0,0,0,0,0,0,7,0,6,12560,1,7,1,0,929,2,0,9,INP13B1000520,0
1,0,0,0,0,0,0,0,8,0,7,7482,2,8,2,0,780,2,0,9,INP13B1000520,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000520,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001914,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001914,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000789,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001807,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000937,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000937,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001654,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001023,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001971,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001971,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002855,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002855,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000385,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000206,0
1,0,0,0,0,0,0,0,1,0,6,1437,1,1,2,0,510,2,0,9,INP13B1002071,0
1,0,0,0,0,0,0,0,2,0,7,2823,2,2,2,0,720,2,0,9,INP13B1002071,0
1,0,0,0,0,0,0,0,3,0,1,9167,2,3,2,0,750,2,0,9,INP13B1002071,0
1,0,0,0,0,0,0,0,4,0,2,9465,1,4,2,0,750,2,0,9,INP13B1002071,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000516,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001156,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002697,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000501,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001421,0
1,0,0,0,0,0,0,0,1,0,5,5241,1,1,2,0,720,2,0,9,INP13B1000591,0
1,0,0,0,0,0,0,0,2,0,6,4800,1,2,2,0,720,2,0,9,INP13B1000591,0
1,0,0,0,0,0,0,0,3,0,7,5253,2,3,2,0,720,2,0,9,INP13B1000591,0
1,0,0,0,0,0,0,0,4,0,1,4535,2,4,2,0,720,2,0,9,INP13B1000591,0
1,0,0,0,0,0,0,0,5,0,2,6231,1,5,2,0,720,2,0,9,INP13B1000591,0
2,0,0,0,0,0,0,0,1,0,2,4180,1,1,0,2,500,2,0,9,INP13B1000281,0
2,0,0,0,0,0,0,0,2,0,3,4803,1,2,0,2,630,2,0,9,INP13B1000281,0
2,0,0,0,0,0,0,0,3,0,4,10763,1,3,0,2,600,2,0,9,INP13B1000281,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000566,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000566,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001906,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001832,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000416,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000416,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000446,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000446,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002666,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002666,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001977,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001130,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002090,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002144,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001718,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001718,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000778,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000778,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002113,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002113,0
3,0,0,0,0,0,0,0,1,0,1,5058,2,1,2,0,780,2,0,9,INP13B1002800,0
3,0,0,0,0,0,0,0,2,0,2,5774,1,2,2,0,780,2,0,9,INP13B1002800,0
3,0,0,0,0,0,0,0,3,0,3,4208,1,3,2,0,780,2,0,9,INP13B1002800,0
3,0,0,0,0,0,0,0,4,0,4,3150,1,4,2,0,780,2,0,9,INP13B1002800,0
3,0,0,0,0,0,0,0,5,0,5,3207,1,5,2,0,780,2,0,9,INP13B1002800,0
3,0,0,0,0,0,0,0,6,0,1,3310,2,6,2,0,780,2,0,9,INP13B1002800,0
3,0,0,0,0,0,0,0,7,0,2,3942,1,7,2,0,780,2,0,9,INP13B1002800,0
3,0,0,0,0,0,0,0,8,0,3,3422,1,8,2,0,780,2,0,9,INP13B1002800,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001711,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000839,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000269,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000904,0
1,0,0,0,0,0,0,0,1,0,3,8753,1,1,2,0,737,1,120,9,INP13B1002079,0
1,0,0,0,0,0,0,0,2,0,4,10483,1,2,1,0,955,2,0,9,INP13B1002079,0
1,0,0,0,0,0,0,0,3,0,5,12326,1,3,1,0,910,2,0,9,INP13B1002079,0
1,0,0,0,0,0,0,0,4,0,6,11717,1,4,1,0,920,2,0,9,INP13B1002079,0
1,0,0,0,0,0,0,0,5,0,7,14767,2,5,1,0,915,2,0,9,INP13B1002079,0
1,0,0,0,0,0,0,0,6,0,1,15525,2,6,1,0,915,2,0,9,INP13B1002079,0
1,0,0,0,0,0,0,0,7,0,2,13647,1,7,1,0,965,2,0,9,INP13B1002079,0
1,0,0,0,0,0,0,0,8,0,3,15223,1,8,1,0,945,2,0,9,INP13B1002079,0
5,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000293,0
1,0,0,0,0,0,0,0,1,0,4,6368,1,1,2,0,870,2,0,9,INP13B1002512,0
1,0,0,0,0,0,0,0,2,0,5,4859,1,2,2,0,780,2,0,9,INP13B1002512,0
1,0,0,0,0,0,0,0,3,0,6,1515,1,3,2,0,870,2,0,9,INP13B1002512,0
1,0,0,0,0,0,0,0,4,0,7,6212,2,4,2,0,780,2,0,9,INP13B1002512,0
1,0,0,0,0,0,0,0,5,0,1,6497,2,5,2,0,900,2,0,9,INP13B1002512,0
1,0,0,0,0,0,0,0,6,0,2,1591,1,6,2,0,600,1,180,9,INP13B1002512,0
1,0,0,0,0,0,0,0,7,0,3,9471,1,7,2,0,900,2,0,9,INP13B1002512,0
1,0,0,0,0,0,0,0,8,0,4,9960,1,8,2,0,900,2,0,9,INP13B1002512,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002512,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000714,0
1,0,0,0,0,0,0,0,1,0,7,10107,2,1,1,0,630,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,2,0,1,8039,2,2,2,0,630,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,3,0,2,8939,1,3,2,0,630,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,4,0,3,10493,1,4,1,0,600,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,5,0,4,8720,1,5,2,0,645,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,6,0,5,8720,1,6,2,0,660,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,7,0,6,7460,1,7,2,0,690,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,8,0,7,8402,2,8,2,0,690,2,0,9,INP13B1002202,0
1,0,0,0,0,0,0,0,1,0,3,8023,1,1,2,0,695,2,0,9,INP13B1001088,0
1,0,0,0,0,0,0,0,2,0,4,4921,1,2,2,0,712,2,0,9,INP13B1001088,0
1,0,0,0,0,0,0,0,3,0,5,2504,1,3,2,0,240,2,0,9,INP13B1001088,0
1,0,0,0,0,0,0,0,4,0,6,9086,1,4,2,0,725,2,0,9,INP13B1001088,0
1,0,0,0,0,0,0,0,5,0,7,3398,2,5,2,0,630,2,0,9,INP13B1001088,0
1,0,0,0,0,0,0,0,6,0,1,2077,2,6,2,0,449,2,0,9,INP13B1001088,0
1,0,0,0,0,0,0,0,7,0,2,6325,1,7,2,0,9997,3,9997,9,INP13B1001088,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002194,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001563,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002872,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000552,0
4,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000552,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000015,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001966,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001966,0
1,0,0,0,0,0,0,0,1,0,4,5364,1,1,2,0,840,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,2,0,5,10004,1,2,1,0,1020,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,3,0,6,10382,1,3,1,0,1020,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,4,0,7,11189,2,4,1,0,720,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,5,0,1,9082,2,5,2,0,930,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,6,0,2,10164,1,6,1,0,870,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,7,0,3,8798,1,7,2,0,481,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,8,0,4,10786,1,8,1,0,900,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,1,0,4,10348,1,1,0,2,780,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,2,0,5,20268,1,2,0,1,750,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,3,0,6,20341,1,3,0,1,875,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,4,0,7,23243,2,4,0,1,870,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,5,0,1,19430,2,5,0,1,870,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,6,0,2,20940,1,6,0,1,870,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,7,0,3,10007,1,7,0,2,870,2,0,9,INP13B1002328,0
3,0,0,0,0,0,0,0,8,0,4,20947,1,8,0,1,870,2,0,9,INP13B1002328,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002378,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002378,0
1,0,0,0,0,0,0,0,1,0,5,710,1,1,2,0,770,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,2,0,6,582,1,2,2,0,800,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,3,0,7,1286,2,3,2,0,752,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,4,0,1,796,2,4,2,0,770,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,5,0,2,622,1,5,2,0,760,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,6,0,3,820,1,6,2,0,785,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,7,0,4,972,1,7,2,0,850,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,8,0,5,910,1,8,2,0,785,1,40,9,INP13B1002749,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002778,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002778,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000600,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000813,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000813,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001501,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000846,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000846,0
1,0,0,0,0,0,0,0,1,0,3,8486,1,1,2,0,745,1,15,9,INP13B1001392,0
1,0,0,0,0,0,0,0,2,0,4,9260,1,2,2,0,890,2,0,9,INP13B1001392,0
1,0,0,0,0,0,0,0,3,0,5,9875,1,3,2,0,795,1,15,9,INP13B1001392,0
1,0,0,0,0,0,0,0,4,0,6,8679,1,4,2,0,1035,2,0,9,INP13B1001392,0
1,0,0,0,0,0,0,0,5,0,7,7159,2,5,2,0,780,2,0,9,INP13B1001392,0
1,0,0,0,0,0,0,0,6,0,1,4248,2,6,2,0,690,2,0,9,INP13B1001392,0
1,0,0,0,0,0,0,0,7,0,2,8490,1,7,2,0,960,2,0,9,INP13B1001392,0
1,0,0,0,0,0,0,0,8,0,3,8538,1,8,2,0,765,2,0,9,INP13B1001392,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001460,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000007,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000007,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002700,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001322,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001322,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002653,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002653,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000210,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000210,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001745,0
1,0,0,0,0,0,0,0,1,0,6,1891,1,1,2,0,910,1,20,9,INP13B1002042,0
1,0,0,0,0,0,0,0,2,0,7,1573,2,2,2,0,940,2,0,9,INP13B1002042,0
1,0,0,0,0,0,0,0,3,0,1,1926,2,3,2,0,850,2,0,9,INP13B1002042,0
1,0,0,0,0,0,0,0,4,0,2,4325,1,4,2,0,1020,2,0,9,INP13B1002042,0
1,0,0,0,0,0,0,0,5,0,3,3502,1,5,2,0,930,2,0,9,INP13B1002042,0
1,0,0,0,0,0,0,0,6,0,4,3889,1,6,2,0,960,2,0,9,INP13B1002042,0
1,0,0,0,0,0,0,0,7,0,5,4169,1,7,2,0,935,2,0,9,INP13B1002042,0
1,0,0,0,0,0,0,0,8,0,6,2513,1,8,2,0,590,1,90,9,INP13B1002042,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002042,0
3,0,0,0,0,0,0,0,1,0,5,7042,1,1,0,2,870,2,0,9,INP13B1000634,0
3,0,0,0,0,0,0,0,2,0,6,9872,1,2,0,2,900,2,0,9,INP13B1000634,0
3,0,0,0,0,0,0,0,3,0,7,8471,2,3,0,2,870,2,0,9,INP13B1000634,0
3,0,0,0,0,0,0,0,4,0,1,7205,2,4,0,2,870,2,0,9,INP13B1000634,0
3,0,0,0,0,0,0,0,5,0,2,9975,1,5,0,2,870,2,0,9,INP13B1000634,0
3,0,0,0,0,0,0,0,6,0,3,7581,1,6,0,2,870,2,0,9,INP13B1000634,0
3,0,0,0,0,0,0,0,7,0,4,6052,1,7,0,2,750,2,0,9,INP13B1000634,0
3,0,0,0,0,0,0,0,8,0,5,9203,1,8,0,2,900,2,0,9,INP13B1000634,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001585,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000221,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000381,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002642,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002642,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000260,0
1,0,0,0,0,0,0,0,1,0,6,1976,1,1,2,0,452,1,210,9,INP13B1000694,0
1,0,0,0,0,0,0,0,2,0,7,3816,2,2,2,0,627,1,110,9,INP13B1000694,0
1,0,0,0,0,0,0,0,3,0,1,267,2,3,2,0,615,1,115,9,INP13B1000694,0
1,0,0,0,0,0,0,0,4,0,2,1942,1,4,2,0,535,1,180,9,INP13B1000694,0
1,0,0,0,0,0,0,0,5,0,3,1320,1,5,2,0,410,1,340,9,INP13B1000694,0
1,0,0,0,0,0,0,0,6,0,4,1578,1,6,2,0,585,1,217,9,INP13B1000694,0
1,0,0,0,0,0,0,0,7,0,5,3393,1,7,2,0,462,1,205,9,INP13B1000694,0
1,0,0,0,0,0,0,0,8,0,6,6602,1,8,2,0,616,1,125,9,INP13B1000694,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001692,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001692,0
1,0,0,0,0,0,0,0,1,0,2,1517,1,1,2,0,810,2,0,9,INP13B1001889,0
1,0,0,0,0,0,0,0,2,0,3,185,1,2,2,0,810,2,0,9,INP13B1001889,0
1,0,0,0,0,0,0,0,3,0,4,3907,1,3,2,0,810,2,0,9,INP13B1001889,0
1,0,0,0,0,0,0,0,4,0,5,1088,1,4,2,0,810,2,0,9,INP13B1001889,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001461,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002093,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002093,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002470,0
8,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002470,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001684,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001419,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001923,0
1,0,0,0,0,0,0,0,1,0,2,8078,1,1,2,0,735,2,0,9,INP13B1002860,0
1,0,0,0,0,0,0,0,2,0,3,13102,1,2,1,0,760,2,0,9,INP13B1002860,0
1,0,0,0,0,0,0,0,3,0,4,9172,1,3,2,0,740,2,0,9,INP13B1002860,0
1,0,0,0,0,0,0,0,4,0,5,7342,1,4,2,0,735,2,0,9,INP13B1002860,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001109,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001109,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002143,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002143,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000735,0
1,0,0,0,0,0,0,0,1,0,6,6776,1,1,2,0,850,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,2,0,7,4074,2,2,2,0,840,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,3,0,1,2097,2,3,2,0,835,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,4,0,2,4063,1,4,2,0,810,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,5,0,3,1783,1,5,2,0,870,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,6,0,4,5937,1,6,2,0,850,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,7,0,5,6909,1,7,2,0,900,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,8,0,6,2105,1,8,2,0,821,1,30,9,INP13B1000017,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000616,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000474,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001361,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001361,0
1,0,0,0,0,0,0,0,1,0,5,7872,1,1,2,0,840,2,0,9,INP13B1000518,0
1,0,0,0,0,0,0,0,2,0,6,6936,1,2,2,0,850,2,0,9,INP13B1000518,0
1,0,0,0,0,0,0,0,3,0,7,5431,2,3,2,0,865,2,0,9,INP13B1000518,0
1,0,0,0,0,0,0,0,4,0,1,6748,2,4,2,0,845,2,0,9,INP13B1000518,0
1,0,0,0,0,0,0,0,5,0,2,5968,1,5,2,0,850,2,0,9,INP13B1000518,0
1,0,0,0,0,0,0,0,6,0,3,8229,1,6,2,0,842,2,0,9,INP13B1000518,0
1,0,0,0,0,0,0,0,7,0,4,4559,1,7,2,0,840,2,0,9,INP13B1000518,0
