HHSIZECB,DSMKHHRB,LNDLORDB,DWLSTRBC,NUMRMSBC,ARIABC,NUMKHHEC,HHADULEC,STHHTYC,TENUREC,INCDECE,WHROR01,WHROR02,WHROR03,WHROR04,WHROR05,WHROR06,WHROR07,WHROR08,WHROR09,WHROR10,WHROR11,WHROR12,WHROR13,WHROR14,WHROR15,WHROR16,WHROR17,WHROR18,WHROR19,WHROR20,WHROR21,WHROR22,WHROR23,WHROR24,WHROR25,WHROR26,WHROR27,WHROR28,WHROR29,WHROR30,WHROR31,WHROR32,WHROR33,WHROR34,WHROR35,WHROR36,WHROR37,WHROR38,WHROR39,WHROR40,WHROR41,WHROR42,WHROR43,WHROR44,WHROR45,WHROR46,WHROR47,WHROR48,WHROR49,WHROR50,WHROR51,WHROR52,WHROR53,WHROR54,WHROR55,WHROR56,WHROR57,WHROR58,WHROR59,WHROR60,NHSFHHWT,FINSTRS,SF2SA1DN,SMKHSQ4D,PHONEQ01,LANDWH,LEVEL1,STATE,ABSPID,ABSBID,ABSCID,ABSGID,ABSTID,ABSUID,ABSMID,ABSLID
4,9,0,8,8,2,2,2,1,4,99,144.3321533,146.2305908,145.6202393,139.3457031,147.4472656,142.7171631,147.3585205,146.1086426,145.9449463,166.1235352,144.6367188,156.7354736,148.2601318,146.5618896,143.1660156,137.9068604,0,140.8884277,138.7558594,148.262207,145.1156006,145.9610596,149.666748,144.2381592,143.9406738,146.8688965,149.1898193,141.7750244,166.892334,143.1362305,144.3321533,146.2305908,156.0217285,139.3457031,157.979126,142.7171631,147.3585205,146.1086426,145.9449463,143.9737549,144.6367188,156.7354736,138.3760986,146.5618896,143.1660156,137.9068604,147.8276367,140.8884277,138.7558594,171.0717773,145.1156006,145.9610596,139.6889648,144.2381592,154.222168,157.3594971,149.1898193,141.7750244,144.6400146,143.1362305,144.1677479,8,10,0,8,8,1,6,0,0,0,0,0,0,0,NHS11B0011875
2,0,0,1,4,1,0,2,1,2,10,109.4702148,111.3641357,110.1442871,108.3118286,108.5385132,108.9119873,109.2000732,110.5137939,108.5671997,110.0758667,108.4924316,108.795105,110.4934692,114.3977661,108.8995361,108.7415771,108.9422607,109.5983887,109.4244995,108.5842285,108.661499,111.2904053,108.7949219,107.3518677,111.5949707,109.0570679,108.4547119,110.2232666,109.1378174,109.0889893,108.1220703,108.8832397,108.5205078,109.1221313,108.5385132,109.182251,108.3931885,109.9598389,109.1086426,110.3510742,108.7616577,108.795105,109.9423828,108.1835938,109.4385986,110.37677,109.7593384,108.5213013,109.1523438,110.217041,108.661499,109.3620605,109.3388672,107.6169434,109.6517944,109.0570679,107.9204712,109.402771,109.4099731,0,107.4649758,1,8,0,1,1,1,8,0,0,0,0,0,0,0,NHS11B0011876
5,3,0,1,4,1,1,4,2,1,8,0,132.0583496,134.6149902,134.6552734,137.1192627,132.6057129,131.6623535,132.7796631,131.3037109,132.4244385,134.1298828,133.8884277,133.2055664,138.0584717,141.7425537,136.3585205,136.2348633,135.7757568,131.0678711,134.3201904,133.0250244,143.0992432,136.9414063,136.7244873,145.713501,132.119873,131.9329834,133.9737549,132.6134033,128.3737793,131.4057617,132.0583496,131.9227295,137.4605713,131.6343994,132.6057129,137.1483154,132.7796631,131.3037109,132.4244385,131.4473877,133.8884277,130.5415039,132.5361328,135.9571533,130.9041748,142.0319824,130.3447266,133.7426758,134.3201904,130.364502,131.6513672,142.8953857,133.9342041,134.0563965,134.8161621,131.9329834,131.2941895,132.6134033,128.3737793,131.7042883,1,9,5,1,1,1,8,0,0,0,0,0,0,0,NHS11B0011877
2,0,0,1,3,1,0,2,1,1,3,289.8652344,293.2336426,292.2832031,288.2758789,292.7668457,290.703125,293.3220215,290.3642578,288.1574707,291.7556152,290.8706055,291.5993652,290.041748,293.1906738,292.1970215,290.0817871,291.9094238,292.9274902,288.4311523,289.2988281,294.144043,294.2224121,295.8637695,293.6169434,289.0749512,289.3410645,291.2497559,289.5168457,289.9089355,292.6660156,289.3034668,290.3977051,296.9042969,289.9550781,293.3374023,292.9787598,291.6035156,289.8024902,293.8410645,296.3500977,290.8706055,292.7404785,290.605957,295.4946289,289.3657227,292.9257813,289.0808105,292.9274902,290.6757813,288.7402344,291.2883301,293.0708008,295.2836914,0,293.6096191,289.3410645,294.0996094,292.9230957,291.607666,289.8354492,286.8435239,9,4,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0011878
3,1,0,1,3,3,1,2,1,2,10,96.23193359,96.93463135,99.4197998,97.11816406,101.5478516,97.94128418,96.98168945,95.503479,94.85229492,98.56292725,95.68841553,95.80621338,97.20904541,99.53216553,0,95.67871094,92.59442139,94.75115967,98.0826416,98.72003174,108.1038208,94.8114624,92.86425781,94.63232422,94.84393311,97.22033691,96.25201416,94.88800049,96.66680908,96.51300049,96.23193359,96.93463135,101.3692017,95.31970215,94.02581787,96.12756348,96.98168945,97.30548096,96.64196777,96.7376709,99.36871338,94.03204346,97.20904541,95.8458252,93.76361084,97.48400879,92.59442139,96.53894043,92.63360596,95.0637207,95.86566162,94.8114624,92.86425781,94.63232422,94.84393311,95.41998291,98.06811523,96.67834473,96.66680908,100.2250977,94.92131883,1,8,5,1,2,1,7,0,0,0,0,0,0,0,NHS11B0011879
1,0,2,3,2,1,0,1,4,3,99,297.3010254,293.4238281,293.0883789,295.9755859,295.5839844,302.4020996,293.1789551,292.1928711,297.5239258,294.4318848,293.8608398,295.8217773,297.0134277,293.4304199,293.5788574,296.7192383,300.3874512,292.923584,292.0776367,296.9191895,291.9284668,295.1672363,292.166748,299.5847168,294.9555664,295.8029785,299.4047852,296.144043,296.4047852,297.1403809,301.1958008,297.8986816,294.3491211,297.9099121,296.8608398,297.8496094,295.0744629,295.3549805,296.8813477,298.8928223,295.7731934,295.1828613,302.2243652,294.7033691,296.1096191,293.5354004,298.440918,292.2949219,297.829834,294.3540039,296.3806152,0,292.7924805,296.3635254,294.3225098,295.1640625,295.5163574,296.7834473,297.043457,294.5788574,290.9185067,2,2,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0011880
2,0,0,3,2,1,0,2,1,4,2,747.1069336,757.3022461,755.7509766,756.2270508,753.9589844,749.6728516,759.6767578,758.8076172,759.2573242,755.4902344,752.7514648,745.7602539,759.480957,0,741.7739258,753.206543,745.1323242,751.324707,752.300293,745.9013672,739.3999023,753.7924805,746.4248047,743.0800781,748.7666016,745.3115234,753.2636719,739.3881836,755.2797852,746.1655273,745.5307617,749.3305664,752.5625,745.1293945,746.0722656,744.9677734,756.4580078,752.4174805,752.8232422,752.3022461,754.3530273,750.4804688,749.8671875,747.1230469,751.1435547,748.449707,766.0087891,759.3007813,752.300293,760.1845703,750.3188477,758.6040039,757.5180664,762.1743164,755.1123047,756.3647461,746.9472656,744.0283203,745.7792969,738.3925781,738.5733894,1,5,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0011881
1,0,0,1,3,1,0,1,4,2,9,96.52258301,96.09191895,96.63757324,95.16137695,97.08221436,96.50610352,96.65472412,0,98.06787109,94.60998535,96.84381104,95.26361084,96.72717285,100.1151123,95.40991211,99.02520752,97.56341553,95.74261475,98.55224609,97.00909424,95.90045166,96.98388672,96.45629883,96.5032959,96.60461426,96.6762085,95.38861084,95.31365967,96.3303833,95.01580811,95.34552002,95.5078125,96.63757324,95.45239258,96.1942749,96.50610352,96.65472412,96.69989014,96.87194824,94.60998535,95.66278076,94.68798828,95.53302002,96.13500977,94.82989502,95.39123535,96.9666748,96.33001709,97.33557129,94.93878174,95.60809326,96.39074707,96.45629883,96.5032959,96.00646973,96.97277832,95.0960083,96.19891357,97.52331543,96.1852417,94.72853496,1,9,0,1,1,1,8,0,0,0,0,0,0,0,NHS11B0011882
2,0,1,1,3,3,0,2,1,3,8,140.5343018,141.6306152,143.5673828,141.2944336,139.5618896,141.6574707,139.4127197,141.2320557,140.1446533,139.9550781,139.4749756,140.2303467,139.1584473,142.3297119,140.1405029,141.4799805,141.7297363,143.1396484,141.9564209,140.2674561,141.1207275,142.369873,141.1141357,141.6070557,140.4119873,140.085083,141.8790283,141.6292725,142.1401367,141.02771,141.4711914,144.5209961,141.1745605,144.1682129,141.895752,141.6574707,142.229126,144.1046143,142.5040283,142.7919922,142.2926025,140.2303467,143.418335,141.8537598,141.5466309,141.9547119,146.1282959,142.6593018,0,141.6748047,141.5911865,142.8508301,140.6437988,142.0837402,141.3511963,141.0158691,143.3170166,142.1044922,141.6646729,143.8959961,139.3692147,1,2,0,1,2,1,6,0,0,0,0,0,0,0,NHS11B0011883
5,1,1,1,3,1,3,2,1,3,6,960.8505859,966.934082,965.8994141,980.1381836,967.3491211,1003.337891,948.6396484,981.8388672,963.7607422,944.0908203,951.4174805,1009.420898,1000.00293,950.3300781,961.7236328,991.9501953,0,965.222168,948.2670898,1007.337891,938.1132813,969.8574219,993.1508789,981.5634766,1028.286133,975.2553711,964.1899414,977.3168945,960.4912109,1009.80127,960.8505859,966.934082,965.8994141,980.1381836,967.3491211,972.934082,978.284668,981.8388672,993.8779297,944.0908203,981.1494141,948.2436523,939.3964844,950.3300781,991.7773438,1058.080078,1007.356934,995.3852539,948.2670898,976.8125,938.1132813,969.8574219,963.0551758,981.5634766,965.9658203,1005.732422,1060.608398,947.7011719,990.5063477,979.2011719,959.738997,1,6,5,1,1,1,3,0,0,0,0,0,0,0,NHS11B0011884
2,0,0,1,3,3,0,2,1,2,10,140.5343018,141.6306152,143.5673828,141.2944336,139.5618896,141.6574707,139.4127197,141.2320557,140.1446533,139.9550781,139.4749756,140.2303467,139.1584473,142.3297119,140.1405029,141.4799805,141.7297363,143.1396484,141.9564209,140.2674561,141.1207275,142.369873,141.1141357,141.6070557,140.4119873,140.085083,141.8790283,141.6292725,142.1401367,141.02771,141.4711914,144.5209961,141.1745605,144.1682129,141.895752,141.6574707,142.229126,144.1046143,142.5040283,142.7919922,142.2926025,140.2303467,143.418335,141.8537598,141.5466309,141.9547119,0,142.6593018,143.4001465,141.6748047,141.5911865,142.8508301,140.6437988,142.0837402,141.3511963,141.0158691,143.3170166,142.1044922,141.6646729,143.8959961,139.3692147,1,5,0,1,1,1,6,0,0,0,0,0,0,0,NHS11B0011885
1,0,0,1,3,1,0,1,4,4,6,297.3010254,293.4238281,293.0883789,295.9755859,295.5839844,302.4020996,293.1789551,292.1928711,297.5239258,294.4318848,293.8608398,295.8217773,0,293.4304199,293.5788574,296.7192383,300.3874512,292.923584,292.0776367,296.9191895,291.9284668,295.1672363,292.166748,299.5847168,294.9555664,295.8029785,299.4047852,296.144043,296.4047852,297.1403809,301.1958008,297.8986816,294.3491211,297.9099121,296.8608398,297.8496094,295.0744629,295.3549805,296.8813477,298.8928223,295.7731934,295.1828613,302.2243652,294.7033691,296.1096191,293.5354004,298.440918,292.2949219,297.829834,294.3540039,296.3806152,293.2712402,292.7924805,296.3635254,294.3225098,295.1640625,295.5163574,296.7834473,297.043457,294.5788574,290.9185067,1,10,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0011886
1,0,0,1,2,1,0,1,4,1,3,832.1005859,834.0473633,830.7666016,827.1826172,831.8613281,830.4121094,839.7802734,845.4365234,823.3720703,836.1000977,839.7851563,836.8071289,837.3911133,837.3344727,834.2900391,833.1889648,840.6811523,829.9174805,841.0537109,846.7539063,850.640625,851.1010742,848.5810547,831.7983398,835.9926758,845.8291016,825.1152344,826.4956055,827.8925781,830.4755859,839.9692383,836.0146484,832.7211914,829.1245117,824.0869141,830.4121094,831.8950195,835.4902344,829.184082,836.1000977,839.7851563,823.152832,831.4521484,831.4238281,822.6757813,831.237793,823.1669922,820.2446289,829.2905273,836.7924805,0,825.25,834.5712891,829.8505859,837.9643555,835.9482422,827.0478516,834.2924805,835.6845703,826.5859375,819.9066815,1,1,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0011887
2,1,0,1,2,1,0,2,1,2,99,956.8012695,957.8803711,960.394043,955.2104492,950.1484375,940.5424805,955.8579102,952.7387695,952.2983398,948.2436523,947.1269531,951.7929688,952.4902344,952.0214844,948.2436523,951.7280273,960.5043945,943.7890625,951.9248047,955.8422852,950.0009766,940.3666992,959.8920898,948.1416016,944.168457,941.3881836,959.0053711,945.9584961,954.2416992,949.2480469,962.5649414,952.1674805,958.4770508,947.6293945,942.6669922,957.5058594,952.0649414,948.9580078,952.2983398,952.0136719,949.0024414,959.3920898,944.9604492,957.7109375,944.5102539,957.4384766,958.5913086,0,955.7172852,957.7421875,950.0009766,944.105957,959.8920898,944.4013672,947.9077148,946.9804688,943.902832,974.7397461,961.8754883,939.9233398,936.0164001,1,10,5,1,1,1,1,0,0,0,0,0,0,0,NHS11B0011888
3,0,0,1,4,3,0,3,1,2,5,1682.663086,1721.65332,1631.492188,0,1679.242188,1677.083984,1642.1875,1641.523438,1664.546875,1665.128906,1648.867188,1697.918945,1655.863281,1686.135742,1646.035156,1675.504883,1735.93457,1672.887695,1654.47168,1673.611328,1658.056641,1662.022461,1663.026367,1709.389648,1648.439453,1701.676758,1662.257813,1633.165039,1672.530273,1647.477539,1682.663086,1662.285156,1631.492188,1671.125977,1641.077148,1677.083984,1661.063477,1679.698242,1645.631836,1646.207031,1630.130859,1678.40332,1778.520508,1666.754883,1646.035156,1675.504883,1656.121094,1653.65918,1654.47168,1712.990234,1658.056641,1681.347656,1682.363281,1689.513672,1629.708008,1662.557617,1681.586914,1710.935547,1672.530273,1666.414063,1641.936112,8,2,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0011889
1,1,1,1,3,3,0,1,4,3,10,43.06692505,43.03341675,41.94741821,43.93695068,42.21868896,43.97265625,43.12774658,43.54589844,0,44.15151978,44.87319946,43.18630981,43.97808838,42.80331421,43.30618286,42.89889526,43.17672729,43.7850647,43.9006958,44.40359497,43.6288147,43.59695435,43.32666016,43.51953125,43.8822937,42.55361938,44.18624878,43.15869141,43.64859009,43.82830811,42.31921387,43.65039063,42.09460449,45.05532837,42.66464233,43.81729126,42.82510376,43.08911133,42.54251099,43.22201538,42.51971436,43.03317261,43.05545044,42.20254517,43.30618286,43.05047607,43.02520752,42.87289429,44.68746948,42.85644531,43.32049561,43.90505981,42.26992798,43.67224121,43.11779785,42.25708008,43.72113037,43.31011963,43.34121704,43.21102905,42.59370576,1,8,1,1,1,1,7,0,0,0,0,0,0,0,NHS11B0011890
3,0,1,2,2,1,1,2,1,3,10,866.2338867,868.7280273,884.9145508,885.6923828,857.2299805,856.1196289,853.7138672,869.1762695,858.9257813,868.5932617,881.5083008,853.4365234,862.9824219,882.1098633,882.6425781,857.9570313,885.8857422,846.8637695,889.2817383,887.953125,907.9462891,872.7124023,866.7089844,860.809082,0,853.1186523,852.4506836,844.2211914,870.7617188,890.2783203,873.9682617,884.3808594,877.0136719,870.0161133,888.4018555,863.7636719,853.7138672,893.0986328,866.5947266,860.90625,873.6376953,868.6767578,878.53125,866.3579102,874.7617188,865.6176758,877.9047852,861.9863281,889.2817383,849.0078125,860.159668,880.5043945,859.0390625,860.809082,855.6733398,860.668457,860.0620117,851.6918945,870.7617188,866.4316406,854.7128757,1,9,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0011891
2,0,0,1,4,1,0,2,1,4,3,400.8527832,402.5925293,407.9533691,402.4492188,406.6088867,0,401.1894531,414.2353516,405.6369629,408.8664551,405.3330078,404.0107422,401.7849121,410.6203613,407.4782715,403.8161621,406.9033203,407.1188965,406.7297363,411.8828125,407.6689453,402.1584473,408.5166016,407.0759277,404.6496582,402.2558594,401.6911621,408.0693359,403.7460938,404.3432617,400.8527832,404.9240723,409.546875,402.4492188,405.0419922,407.8884277,402.7355957,411.0241699,407.2124023,407.2785645,403.7709961,402.4597168,408.0505371,405.0927734,404.3439941,405.378418,407.6904297,411.1022949,407.5178223,409.4880371,407.6689453,404.4875488,403.7756348,404.7138672,404.6496582,403.809082,406.3439941,406.4907227,406.1027832,407.4960938,399.120118,1,9,0,2,3,1,5,0,0,0,0,0,0,0,NHS11B0011892
1,1,0,1,3,1,0,1,4,2,5,297.3010254,293.4238281,293.0883789,295.9755859,295.5839844,302.4020996,293.1789551,292.1928711,297.5239258,294.4318848,293.8608398,295.8217773,297.0134277,293.4304199,293.5788574,296.7192383,300.3874512,292.923584,292.0776367,296.9191895,291.9284668,295.1672363,292.166748,299.5847168,294.9555664,295.8029785,299.4047852,296.144043,296.4047852,297.1403809,301.1958008,297.8986816,294.3491211,297.9099121,296.8608398,297.8496094,295.0744629,295.3549805,0,298.8928223,295.7731934,295.1828613,302.2243652,294.7033691,296.1096191,293.5354004,298.440918,292.2949219,297.829834,294.3540039,296.3806152,293.2712402,292.7924805,296.3635254,294.3225098,295.1640625,295.5163574,296.7834473,297.043457,294.5788574,290.9185067,1,3,5,1,2,1,4,0,0,0,0,0,0,0,NHS11B0011893
6,0,0,1,3,1,4,2,1,2,99,723.4267578,735.2714844,734.4833984,722.4379883,711.0751953,734.7495117,728.2924805,722.2436523,715.1337891,718.1923828,715.9902344,721.3618164,717.4692383,726.0327148,712.0488281,712.0068359,721.6420898,712.8291016,723.6977539,722.6489258,736.8173828,709.5,722.8461914,716.5566406,719.2631836,720.4116211,712.53125,756.5341797,715.8886719,712.4858398,732.9453125,735.2714844,724.8823242,708.5449219,734.6206055,0,723.5327148,717.5537109,719.7773438,722.855957,715.9902344,721.3618164,741.2265625,726.0327148,721.3569336,721.3139648,782.6259766,708.2597656,728.4282227,741.9199219,717.8027344,723.5029297,718.1831055,711.934082,714.6225586,729.8286133,726.5947266,708.0385742,720.5371094,712.4858398,710.9977354,2,4,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0011894
3,0,0,1,3,1,2,1,1,2,99,534.7753906,550.3642578,533.6035156,542.0761719,542.7338867,537.0991211,537.0039063,535.7875977,535.7026367,544.9331055,545.5620117,519.5336914,538.3813477,559.6264648,526.2241211,541.1962891,537.5742188,532.3041992,538.0458984,535.5063477,560.9067383,529.5166016,540.262207,590.956543,589.2260742,585.5854492,0,531.7211914,532.4775391,525.3964844,534.7753906,519.7885742,533.6035156,542.0761719,542.7338867,537.0991211,537.0039063,535.7875977,535.7026367,544.9331055,545.5620117,550.0942383,570.0507813,528.5356445,526.2241211,541.1962891,537.5742188,532.3041992,538.0458984,535.5063477,560.9067383,529.5166016,540.262207,525.2944336,523.7563477,551.1396484,517.5288086,531.7211914,563.7993164,525.3964844,531.6711887,1,3,0,2,3,1,4,0,0,0,0,0,0,0,NHS11B0011895
3,1,2,2,3,1,1,2,1,3,4,399.9736328,402.1879883,407.9904785,410.5495605,401.4824219,403.3859863,408.5778809,418.3620605,409.3581543,405.8862305,406.4770508,417.3427734,419.7197266,409.2543945,412.2939453,401.994873,407.6335449,405.369873,405.9626465,403.2402344,422.791748,419.0473633,403.8481445,403.7973633,404.2731934,405.5610352,405.1789551,411.5231934,408.144043,404.0336914,403.4516602,405.6853027,404.4733887,400.0224609,404.9733887,417.6652832,415.7458496,411.0861816,402.3605957,424.1691895,403.0026855,403.074707,416.0700684,405.6645508,412.2939453,412.5737305,404.1193848,0,405.9626465,403.2402344,404.7236328,404.7209473,407.3598633,403.7973633,404.2731934,409.1186523,415.935791,415.1330566,404.6254883,422.2333984,401.5072967,2,2,5,1,2,1,5,0,0,0,0,0,0,0,NHS11B0011896
3,0,1,1,3,1,2,1,1,3,99,507.8374023,501.1804199,523.9731445,492.9191895,517.2275391,493.9309082,511.458252,495.0197754,544.144043,502.8439941,491.8793945,528.0561523,514.2373047,534.7568359,513.8569336,493.7121582,523.9003906,503.7087402,496.5085449,535.3779297,496.4858398,501.8518066,521.0722656,544.4990234,506.4958496,517.7597656,524.5136719,532.6274414,511.9147949,0,507.8374023,501.1804199,523.9731445,492.9191895,517.2275391,493.9309082,511.458252,495.0197754,498.7988281,488.8762207,505.9331055,498.7199707,485.6687012,519.4780273,513.8569336,493.7121582,509.3479004,518.1000977,496.5085449,505.6347656,496.4858398,501.8518066,506.5981445,499.1242676,520.9667969,503.3779297,509.527832,517.4091797,511.9147949,509.3120117,500.3153411,1,4,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0011897
1,0,1,3,2,2,0,1,4,3,9,133.1173096,132.7872314,132.2193604,132.5823975,132.6008301,133.6933594,127.3908081,133.663208,134.3536377,131.3409424,133.0537109,131.0112305,134.3427734,130.8735352,132.2687988,134.0401611,131.4338379,130.9290771,134.2877197,135.3796387,135.6038818,131.7956543,130.6538086,131.6068115,131.1501465,129.0605469,130.9584961,129.6654053,132.8602295,133.5130615,133.8527832,132.0655518,130.0753174,131.1490479,130.4505615,130.8027344,129.4677734,130.7731934,129.2972412,135.7435303,132.3305664,131.0112305,133.6165771,133.019043,131.553833,133.3077393,133.6003418,133.7908936,0,131.0125732,130.527832,132.5119629,131.3638916,132.3259277,133.2884521,131.8815918,130.2545166,131.0671387,135.050293,131.3479004,129.9690385,1,6,0,2,3,1,6,0,0,0,0,0,0,0,NHS11B0011898
4,2,1,1,3,2,1,3,1,3,4,1611.1875,1600.085938,1577.990234,1698.170898,1584.594727,1596.499023,1681.213867,1657.84082,1576.561523,1595.457031,1605.313477,1590.274414,1624.549805,1587.597656,1553.610352,1578.549805,1621.097656,1593.115234,1576.3125,1566.147461,1587.751953,1581.682617,1553.548828,1647.001953,1639.34668,1546.230469,1604.591797,1607.282227,1611.363281,1643.775391,1611.1875,1600.085938,1577.990234,1632.856445,1584.594727,1657.902344,1618.947266,1596.439453,1576.561523,1656.821289,1733.738281,1590.274414,1754.514648,1648.65918,1747.811523,1578.549805,1750.786133,1654.388672,1576.3125,1626.383789,1587.751953,1581.682617,1553.548828,1647.001953,1578.629883,1546.230469,1666.306641,1669.100586,0,1582.894531,1588.882929,2,5,5,2,3,1,1,0,0,0,0,0,0,0,NHS11B0011899
2,0,0,1,4,2,0,2,1,1,10,747.1069336,757.3022461,755.7509766,756.2270508,753.9589844,749.6728516,759.6767578,758.8076172,759.2573242,755.4902344,752.7514648,745.7602539,759.480957,745.5537109,741.7739258,753.206543,745.1323242,751.324707,752.300293,745.9013672,739.3999023,753.7924805,746.4248047,743.0800781,748.7666016,745.3115234,753.2636719,739.3881836,755.2797852,746.1655273,745.5307617,749.3305664,752.5625,745.1293945,746.0722656,744.9677734,756.4580078,0,752.8232422,752.3022461,754.3530273,750.4804688,749.8671875,747.1230469,751.1435547,748.449707,766.0087891,759.3007813,752.300293,760.1845703,750.3188477,758.6040039,757.5180664,762.1743164,755.1123047,756.3647461,746.9472656,744.0283203,745.7792969,738.3925781,738.5733894,1,4,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0011900
1,1,0,1,3,3,0,1,4,1,1,143.461792,141.2062988,139.4875488,140.6783447,140.0759277,138.4105225,143.0803223,140.2801514,139.8914795,142.1235352,141.0041504,140.8665771,142.2946777,140.071167,139.7340088,142.6120605,142.6931152,139.8708496,139.9414063,139.927002,140.2351074,139.6274414,141.9787598,142.9976807,142.6236572,140.9111328,141.9710693,139.2229004,144.362793,140.6040039,142.8690186,142.9787598,141.2166748,141.262085,144.8041992,141.8708496,143.0803223,140.8597412,141.6328125,142.1235352,138.7114258,142.0405273,141.1186523,139.494751,140.3066406,142.0228271,143.887207,144.5922852,140.517334,0,143.7852783,141.9642334,142.5654297,140.6437988,144.3991699,140.9111328,141.3868408,139.7957764,144.9693604,141.1873779,139.1563225,2,2,5,2,3,1,6,0,0,0,0,0,0,0,NHS11B0011901
2,0,0,1,3,2,0,2,1,1,99,816.7871094,797.9106445,800.8095703,809.5488281,821.8310547,812.2021484,827.6508789,812.949707,796.4736328,834.8027344,827.5371094,844.3359375,816.1875,802.9887695,811.862793,800.0429688,794.7954102,798.4604492,808.2265625,804.8598633,801.2075195,793.2705078,801.9550781,798.862793,813.4707031,812.90625,808.5566406,813.5795898,804.9887695,810.8828125,800.6450195,807.4858398,810.3813477,812.7871094,815.2299805,805.7563477,801.3764648,0,815.8999023,821.2836914,807.6762695,817.0996094,800.0571289,819.1777344,815.1235352,812.8950195,817.3203125,804.8227539,805.0317383,821.21875,801.2075195,819.0678711,831.4150391,811.7480469,836.8081055,809.6674805,808.5566406,800.6655273,827.9887695,810.8828125,797.6942506,1,7,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0011902
4,0,0,1,4,3,2,2,1,1,8,129.4545898,0,122.9005127,124.8782349,125.3069458,125.8092041,125.0072021,125.3743286,125.4556274,125.5142212,125.003479,124.3892212,125.7749023,128.9436035,124.4370117,126.6126099,123.2625732,127.4795532,124.3552246,124.1224976,125.2287598,126.4352417,125.7607422,124.6222534,124.9918823,124.1262207,123.4608154,125.671936,125.8216553,125.8843384,126.7435913,125.4586792,122.9005127,124.237854,125.9630127,123.8535767,128.3319092,126.0272827,123.5255127,126.1713867,126.9876709,125.0371094,126.4334106,124.9141235,123.7922363,125.2937622,123.9012451,126.1376343,124.3552246,124.1224976,125.2287598,127.1077881,127.0845337,126.5899658,123.0689087,124.1262207,125.3898926,125.671936,125.8216553,125.2286987,123.2248835,1,10,0,1,1,1,5,0,0,0,0,0,0,0,NHS11B0011903
2,0,0,1,4,2,0,2,1,2,2,747.1069336,757.3022461,755.7509766,756.2270508,753.9589844,749.6728516,759.6767578,758.8076172,759.2573242,755.4902344,752.7514648,745.7602539,759.480957,745.5537109,741.7739258,753.206543,0,751.324707,752.300293,745.9013672,739.3999023,753.7924805,746.4248047,743.0800781,748.7666016,745.3115234,753.2636719,739.3881836,755.2797852,746.1655273,745.5307617,749.3305664,752.5625,745.1293945,746.0722656,744.9677734,756.4580078,752.4174805,752.8232422,752.3022461,754.3530273,750.4804688,749.8671875,747.1230469,751.1435547,748.449707,766.0087891,759.3007813,752.300293,760.1845703,750.3188477,758.6040039,757.5180664,762.1743164,755.1123047,756.3647461,746.9472656,744.0283203,745.7792969,738.3925781,738.5733894,1,1,0,1,2,1,3,0,0,0,0,0,0,0,NHS11B0011904
3,1,0,1,3,1,1,2,1,2,9,826.9145508,836.3642578,835.6098633,841.8867188,820.2919922,835.9375,837.7617188,823.5068359,820.8691406,852.1875,813.8535156,837.3730469,812.2514648,834.3349609,823.4160156,850.1953125,815.0053711,829.1479492,0,829.1992188,833.2402344,835.6870117,815.2138672,861.4555664,826.3935547,827.684082,836.1723633,829.7246094,821.4667969,841.1499023,826.9145508,829.8808594,822.8525391,835.4599609,826.6020508,835.9375,857.7080078,829.8413086,833.4980469,838.9755859,820.0664063,818.3417969,824.7480469,827.9658203,823.4160156,824.2348633,815.0053711,816.4887695,821.5297852,810.3535156,833.2402344,829.2583008,821.4370117,841.2651367,820.0849609,827.684082,836.1723633,856.0654297,840.7197266,834.6796875,816.2885566,1,9,5,1,1,1,1,0,0,0,0,0,0,0,NHS11B0011905
2,0,0,1,4,1,0,2,1,1,9,289.8652344,293.2336426,292.2832031,288.2758789,292.7668457,290.703125,293.3220215,290.3642578,288.1574707,291.7556152,290.8706055,291.5993652,290.041748,293.1906738,292.1970215,290.0817871,291.9094238,292.9274902,288.4311523,289.2988281,294.144043,294.2224121,295.8637695,293.6169434,289.0749512,289.3410645,291.2497559,289.5168457,289.9089355,292.6660156,289.3034668,290.3977051,296.9042969,289.9550781,293.3374023,292.9787598,291.6035156,289.8024902,293.8410645,296.3500977,290.8706055,292.7404785,290.605957,295.4946289,289.3657227,0,289.0808105,292.9274902,290.6757813,288.7402344,291.2883301,293.0708008,295.2836914,292.4724121,293.6096191,289.3410645,294.0996094,292.9230957,291.607666,289.8354492,286.8435239,1,10,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0011906
